id,created_at,text
1138814658100518912,2019-06-12 14:25:47,Presidente Jair Bolsonaro fala para líderanças empresariais na FIESP - 11 de Junho de 2019: https://t.co/eCy4bjTOWG
1138622150468886529,2019-06-12 01:40:49,@fernandatanaka_ Feliz aniversário e felicidades! Um forte abraço!
1138619076841025536,2019-06-12 01:28:37,@lucaselias20 @flaviogarage Abraço e melhoras. (kkkkk)
1138619076841025536,2019-06-12 01:28:37,@lucaselias20 @flaviogarage Abraço e melhoras. (kkkkk)
1138617705160949760,2019-06-12 01:23:10,@ClaudioMacielpf 👍
1138617253392453632,2019-06-12 01:21:22,@TheRhu4n Iguatemi-MS 👍
1138617081539305472,2019-06-12 01:20:41,@flaviogarage Forte abraço para os mecânicos do Brasil 👍
1138616107131179008,2019-06-12 01:16:49,"Juntos, estamos mudando o Brasil! Boa noite a todos! 🇧🇷 https://t.co/mrBRc0s2S4"
1138612233590726657,2019-06-12 01:01:25,- O advogado de Adélio Bispo diz que o mandante do atentado contra Jair Bolsonaro é quem paga seus honorários. https://t.co/VChva4lkyd
1138594534781329409,2019-06-11 23:51:05,"Por 450 x 0 votos na Câmara e 61 x 0 no Senado, O PLN 4 ESTÁ APROVADO! Com isso, poderemos garantir o pagamento de benefícios aos mais necessitados, como idosos com deficiência, BPC e Bolsa Família. Parabenizo o Congresso pela consciência e responsabilidade nesta aprovação! 👍🇧🇷"
1138510967774597121,2019-06-11 18:19:01,"- Depois de mais de 30 anos, o Exército concluirá o asfaltamento da BR 163. 🇧🇷 https://t.co/8xxfNxmwrV"
1138482674014793729,2019-06-11 16:26:36,"Hoje - 11 de Junho - a Petrobrás anuncia a segunda redução no preço do litro da gasolina nas refinarias, passando de R$ 1,81 para R$ 1,75."
1138209332275929089,2019-06-10 22:20:26,Jair Bolsonaro - 20 anos do Ministério da Defesa: A verdade acima de tudo: https://t.co/5mAmAdz188
1138205472912269313,2019-06-10 22:05:06,"- 10 de junho, Dia da Artilharia. Vídeo de 2017, 9° GAC, Nioaque/MS. 🇧🇷👍 https://t.co/jIDSle2CPC"
1137850067170267144,2019-06-09 22:32:50,"RT @BolsonaroSP: O que é o PLN 4? Por que aposentados, beneficiários do bolsa família, idosos que recebem BPC/LOAS correm risco e o preside…"
1137827333413515265,2019-06-09 21:02:30,"MODERNIZAÇÃO DO ESTADO: Atingimos a meta de 100 serviços digitalizados no primeiro semestre. Mais de 5 milhões de solicitações deixarão de ser feitas no balcão, com uma economia de R$ 420 milhões por ano para os brasileiros. Mais em: https://t.co/3zI5xt46Zj"
1137826502052077573,2019-06-09 20:59:12,RT @tarcisiogdf: O trecho da BR 020/CE de Canindé até a divisa com o Piauí era um dos pontos mais críticos da malha rodoviária federal no C…
1137754702093922305,2019-06-09 16:13:54,@MichelhCAM 👍
1137754383721127936,2019-06-09 16:12:38,@JooFelipeM Gamers do Brasil um forte abraço! 👍
1137753375867641857,2019-06-09 16:08:37,"- A oposição está trabalhando para inviabilizar o pagamento de beneficiários do Bolsa Família, idosos com deficiência, Plano Safra e PRONAF. Para alcançar seus objetivos vale até prejudicar os mais pobres. Na imagem, o Vice-líder do PT: https://t.co/ViLPePDffs"
1137718693763440640,2019-06-09 13:50:49,"RT @RenovaMidia: Caso o Congresso não aprove o projeto que libera crédito extra de R$ 248,9 bilhões ao governo, o presidente Jair Bolsonaro…"
1137508898741608449,2019-06-08 23:57:10,- O Brasil de hoje investindo em ferrovias. https://t.co/pnFQgoeoUs
1137472281586872326,2019-06-08 21:31:39,- Acredito na costumeira responsabilidade e patriotismo dos deputados e senadores na aprovação urgente da matéria. 👍
1137472281586872326,2019-06-08 21:31:39,- Acredito na costumeira responsabilidade e patriotismo dos deputados e senadores na aprovação urgente da matéria. 👍
1137472279883997184,2019-06-08 21:31:39,"- Sem aprovação do PLN 4 pelo Congresso teremos que suspender o pagamento de benefícios a idosos e pessoas com deficiência já no próximo dia 25. Nos meses seguintes faltarão recursos para aposentadorias, Bolsa Família, PRONAF, Plano Safra..."
1137125025226612736,2019-06-07 22:31:47,"Nesta semana, sancionei lei que autoriza a internação compulsória de dependentes químicos, podendo ser solicitada pela família ou responsável legal. Por vezes, esse é o último recurso possível para impedir um mal ainda maior. O dependente não é livre, é um escravo da droga. 👍🏻"
1137095497057996800,2019-06-07 20:34:27,"Serviços melhores e mais baratos só podem existir com menos Estado e mais concorrência, via iniciativa privada. Entre as estatais, a privatização dos Correios ganha força em nosso Governo."
1137046791445274629,2019-06-07 17:20:55,- 07/JUNHO: formatura de Sargentos no Centro de Instrução Almirante Alexandrino. Parabéns a todos! O Brasil precisa de vocês! 🇧🇷 https://t.co/vMl7RehDHe
1137028163328970752,2019-06-07 16:06:53,- Nossa despedida da Argentina e o sonho do peso/real. https://t.co/aRes0tUYCx
1136956213848150016,2019-06-07 11:20:59,"- Encerramos nossa visita à Buenos Aires com avanços concretos e a certeza de que os laços entre Brasil e Argentina saem fortalecidos. Nossos países estão dispostos a cooperar cada vez mais em prol da liberdade e da democracia em nosso continente. Até a próxima, hermanos! 🇧🇷🤝🇦🇷"
1136944460376530944,2019-06-07 10:34:17,"- Resumo de nossa missão no dia de ontem, 06/06, em Buenos Aires, Argentina. Bom dia a todos! 🇧🇷 https://t.co/uUmt9gElow"
1136944203752181763,2019-06-07 10:33:16,"RT @SF_Moro: Governo Federal, Mjsp, Governo de Roraima, um presídio outrora vergonhoso transformado. https://t.co/7aGUh9AOsj"
1136791541882740737,2019-06-07 00:26:38,"- Para quem não pôde acompanhar, já está disponível no YouTube a íntegra da nossa Live de hoje, 06/06/2019: https://t.co/pIcwEvBoXD"
1136776910250348546,2019-06-06 23:28:30,"Também tratamos da modernização do Mercosul e avançamos nas negociações com outros parceiros, em especial a UE. Estamos empenhados em fazer com que nossa relação seja fonte de prosperidade. Afirmamos, ainda, nossa disposição em seguir defendendo a democracia em nosso continente."
1136776908253859840,2019-06-06 23:28:29,"Nas reuniões de hoje, o presidente @mauriciomacri e eu definimos ações concretas para aprofundar a parceria Brasil-Argentina em áreas de grande importância: comércio e investimentos, segurança pública, infraestrutura, ciência e tecnologia, cooperação nuclear, energia e mineração."
1136664029672464385,2019-06-06 15:59:57,Cerimônia de Oferenda Floral - Praça San Martín - Buenos Aires/Argentina. 🇧🇷🇦🇷 https://t.co/CDdvTT91WE
1136479876373000194,2019-06-06 03:48:11,- Visitando @neymarjr no Hospital Home em Brasília. Desejo uma boa e rápida recuperação! https://t.co/Ls34dwNZy3
1136363369747890176,2019-06-05 20:05:14,- A PRIMEIRA MISSÃO DO MEU GOVERNO É NÃO ATRAPALHAR QUEM QUER PRODUZIR! 🇧🇷 https://t.co/nVga9lx3No
1136349633922379776,2019-06-05 19:10:39,O Ministério do Meio Ambiente deverá priorizar destinação de recursos da conversão de multas ambientais do IBAMA até o montante de R$ 100 milhões para o projeto. Estamos mostrando que desenvolvimento econômico e preservação do meio ambiente podem andar lado a lado. 👍🇧🇷
1136349534144094208,2019-06-05 19:10:15,"Hoje, Dia Mundial do Meio Ambiente, participamos do lançamento do Projeto Juntos pelo Araguaia, em Aragarças-GO. Em conjunto com os governadores de Goiás e Mato Grosso, Ministros e secretários estaduais, assinamos acordos para Revitalização da Bacia Hidrográfica do Rio Araguaia. https://t.co/OWXFCeXNZm"
1136309090102206465,2019-06-05 16:29:33,OBRIGADO GOIÁS! 🇧🇷🇧🇷🇧🇷 https://t.co/QcYDKVeVVM
1136278028424753152,2019-06-05 14:26:07,Presidente Jair Bolsonaro no Programa do Ratinho - 04/06/2019: https://t.co/EruxNXmF1m
1136277704326733826,2019-06-05 14:24:50,"- Correção: o momento em questão ocorreu na cidade de Barra do Garças/MT, na divisa com Aragarças/GO. Obrigado pela compreensão!👍"
1136277704326733826,2019-06-05 14:24:50,"- Correção: o momento em questão ocorreu na cidade de Barra do Garças/MT, na divisa com Aragarças/GO. Obrigado pela compreensão!👍"
1136270605676888066,2019-06-05 13:56:37,- Aragarças/Goiás. MUITO OBRIGADO! https://t.co/u1P701MJVd
1136223128005337088,2019-06-05 10:47:58,@dougprs Um beijo para a pequena Laura Danielle!
1136222592031834112,2019-06-05 10:45:50,RT @MinEconomia: Paulo Guedes diz que equipe econômica tem medidas prontas para retomar o crescimento. Após a aprovação da #novaprevidência…
1136218163799101440,2019-06-05 10:28:14,"MAIS OBRAS RETOMADAS 🇧🇷 - Exército assume obras na BR 116, trecho Guaíba/Tapes, no Rio Grande do Sul. Mesmo com pouco, o Brasil está buscando cumprir com todos os seus compromissos. O trabalho não pode parar! https://t.co/eWse7smiRF"
1136076315625496576,2019-06-05 01:04:35,"Leilão inédito de energia limpa dará auto-suficiência a Roraima até o final de 2020. O Ministro de Minas e Energia, almirante Bento, também anuncia a construção do Linhão Manaus/Boa Vista ainda no corrente ano. 👍"
1136037434528059400,2019-06-04 22:30:05,"Em maio, entregamos mais um serviço digital: o cidadão que não concorda com a resposta do INSS pode recorrer direto pela internet. Vamos economizar cerca de R$ 72 milhões ao ano! É só usar o ""Meu INSS"": https://t.co/HBjs0YOqP2"
1136036458547097600,2019-06-04 22:26:12,Com a transformação digital medidas simples fazem a diferença. O cidadão pede a cópia do seu processo e a revisão do seu benefício do INSS pela internet e não precisa ir a uma agência. Medida que vai gerar uma economia de cerca de R$ 72 milhões por ano! https://t.co/0RRn27MbbN
1136036249049976833,2019-06-04 22:25:22,Estamos firmes na meta de transformar o Brasil numa Nação Digital! Diversos serviços do Governo Federal podem ser acessados pelo cidadão com o mesmo login. Entre os serviços estão os do INSS e o alistamento militar. https://t.co/3w58Dhxxdz
1135987991468531712,2019-06-04 19:13:37,"Pela manhã fomos ao Congresso Nacional entregar o Projeto de Lei que estende o prazo de validade da CNH de 5 p/ 10 anos, amplia a pontuação de 20 p/ 40, e libera exames de saúde via SUS e convênios. Governo e Congresso comprometidos nesta pauta, que melhora a vida do brasileiro."
1135955829683826690,2019-06-04 17:05:49,"- Hoje, terça-feira, às 22:15, Ratinho entrevista Jair Bolsonaro no SBT. https://t.co/cUgmNcd9n9"
1135869769612255232,2019-06-04 11:23:51,"Bom dia, Brasil!Terça, 04 de Junho.Palácio da Alvorada. 🇧🇷👆 https://t.co/utxFXUKNAI"
1135734026118074368,2019-06-04 02:24:27,RT @SF_Moro: Brasil e Paraguai atuando juntos para erradicar hectares e mais hectares de plantações de maconha na fronteira e assim descapi…
1135730992809959424,2019-06-04 02:12:24,GRANDE DIA 👍🇧🇷
1135723577079214080,2019-06-04 01:42:56,"MP 871 APROVADA! Parabéns a todos os parlamentares que se empenharam na aprovação da Medida Provisória que combate fraudes no INSS e que gerará ao país economia de 100 bilhões em 10 anos, em especial o dep @PauloMartins10-PR, relator da proposta. O Brasil avança mais uma vez! 🇧🇷"
1135614490765090817,2019-06-03 18:29:27,"Concluo que sem o Foro de São Paulo, o país comunista já teria entrado em colapso há muito tempo.""O socialismo dura até acabar o dinheiro dos outros."" Margaret Thatcher."
1135614488739221505,2019-06-03 18:29:27,"Desde o fim de 2018 a escassez de comida leva a longas filas e desespero em Cuba. A Venezuela, em crise, diminuiu sua oferta de petróleo, que era em parte revendido pela ditadura cubana e, após minha eleição, o Brasil deixou de enviar cerca de R$ 1 bilhão/ano via Mais Médicos."
1135534611767975942,2019-06-03 13:12:03,@djmaspfc 👍
1135534575025893378,2019-06-03 13:11:54,@dudubarros_10 👍
1135534381790109697,2019-06-03 13:11:08,"- Hoje deve ser votada no Senado a MP 871, que combate as fraudes no INSS, e nós esperamos por sua aprovação, pelo bem do Brasil e dos brasileiros. Caso aprovada, a ação deve gerar uma economia de R$ 100 bilhões em 10 anos, fundamental para seguirmos crescendo. Vamos!"
1135534381790109697,2019-06-03 13:11:08,"- Hoje deve ser votada no Senado a MP 871, que combate as fraudes no INSS, e nós esperamos por sua aprovação, pelo bem do Brasil e dos brasileiros. Caso aprovada, a ação deve gerar uma economia de R$ 100 bilhões em 10 anos, fundamental para seguirmos crescendo. Vamos!"
1135371008519675907,2019-06-03 02:21:57,"- Nesse domingo duas crianças me pediram para conhecer o Alvorada, minha residência até 2022. Autorizado pelos pais, atendi ao pedido com maior satisfação. Confesso que ganhei o dia. Uma boa semana a todos! https://t.co/W3eFE1qbqn"
1135346257260683265,2019-06-03 00:43:36,"- Fiscalização do TCU aponta 52.600 indícios de irregularidades em folhas de pagamentos de servidores do Executivo, Legislativo e Judiciário. Somente em 17.168 desses indícios as irregularidades chegam a R$ 1,6 bilhão em 2018."
1135307833921232896,2019-06-02 22:10:55,Nessa semana apresentarei projeto de lei para: 1 - Passar de 5 para 10 anos a validade da Carteira de Habilitação; 2 - Passar de 20 para 40 pontos o limite para perder a CNH. Comente: https://t.co/Wl0d7YHaXd
1135171439542317056,2019-06-02 13:08:56,"- Nesse domingo o Ministro Marcos Pontes parte para a Guiana Francesa onde visitará o centro de lançamento de Kourou. Acompanhado de deputados e senadores, observará os benefícios e a importância desse seleto mercado espacial. Boa viagem e boa sorte para todos! https://t.co/C3fjfUtMkO"
1135166537978011648,2019-06-02 12:49:27,"Tales Volpi, conhecido como Mc Reaça, nos deixou no dia de ontem. Tinha o sonho de mudar o país e apostou em meu nome por meio de seu grande talento. Será lembrado pelo dom, pela humildade e por seu amor pelo Brasil. Que Deus o conforte juntamente com seus familiares e amigos."
1134932510113222657,2019-06-01 21:19:31,- Não existe democracia sem liberdade de expressão. Jamais exigirei demissão de jornalista por críticas feitas contra minha pessoa. Sou alvo de coisas bem piores há décadas. Confio na capacidade das pessoas de discernir o bom do mau jornalismo e tirar suas próprias conclusões.
1134808517293084673,2019-06-01 13:06:48,"O Brasil de todas as religiões sabe que a liberdade é o bem maior de um povo. Brasileiro, olhe o que Israel não tem e o que eles são. Veja o que nós no Brasil temos, e o que não somos. Juntos, com fé, muito trabalho e oração, colocaremos nossa Pátria no local destaque que merece. https://t.co/fBuL3xk5Qg"
1134626765547147264,2019-06-01 01:04:35,"""O Estado é laico, mas eu sou cristão. Não está na hora de o Supremo ter um ministro evangélico?"" https://t.co/XM7jTqyGCU"
1134576928776757248,2019-05-31 21:46:33,"- A Petrobrás informa a redução de 6,0% no preço do DIESEL e 7,2% no preço da GASOLINA. Boa noite a todos!"
1134525814249332742,2019-05-31 18:23:27,👍🇧🇷 https://t.co/uNd7wCfxQf
1134501231030935554,2019-05-31 16:45:46,"Pela manhã cumprimos agenda em Goiânia-GO. Pausa para almoço ao lado do Governador Ronaldo Caiado, do Min. da Infraestrutura, Tarcisio Gomes de Freitas, do Porta-Voz da presidência, Rêgo Barros, e colegas caminhoneiros, trabalhadores fundamentais para o funcionamento do Brasil. https://t.co/f6fpTApcI2"
1134331299378991104,2019-05-31 05:30:31,- Agradeço a todos que ficaram acordados até agora para nos prestigiar. Tenham um excelente restante de noite!
1134274141958352897,2019-05-31 01:43:23,"DAQUI A POUCO, APÓS A PRAÇA É NOSSA, NO SBT #BolsonaroNoTheNoite https://t.co/oBpSnTMgc8"
1134253604901150723,2019-05-31 00:21:47,👍
1134252635924643840,2019-05-31 00:17:56,- Boa noite a todos e obrigado pelo apoio de sempre! BRASIL ACIMA DE TUDO! DEUS ACIMA DE TODOS! 🇧🇷👍🏻 https://t.co/DcHry68nzV
1134208662195580928,2019-05-30 21:23:12,"LIVE DE 30 DE MAIO: Daqui a pouco, às 19h, entraremos ao vivo pelo Facebook para mais uma Live onde abordamos temas importantes da semana. Até já! 👍"
1134191131976245248,2019-05-30 20:13:32,"RT @BolsonaroSP: A sempre atual Margaret Thatcher, a Dama de Ferro. Qual é o papel do Estado? Quanto o Estado pode arrecadar de impostos do…"
1134182972649816065,2019-05-30 19:41:07,"Hoje participei de um café da manhã com deputadas e senadoras no Planalto. Na ocasião, falamos sobre o momento que vivemos, a necessidade de superar obstáculos e colocar o Brasil acima de tudo. Temos em nossas mãos a chance de mudar de vez o país. Só depende de cada um de nós. 👍 https://t.co/jyqzcciCtf"
1134109334907043841,2019-05-30 14:48:30,@jullianelour Parabéns e felicidades! 👍
1134109334907043841,2019-05-30 14:48:30,@jullianelour Parabéns e felicidades! 👍
1134109072087760896,2019-05-30 14:47:28,"Temos tudo para dar certo. Peço a Deus para que tenhamos cada vez mais consciência e sabedoria para realizarmos as mudanças necessárias, que gerarão bons frutos no presente e, principalmente, no futuro. EU ACREDITO NO BRASIL! 🇧🇷👍"
1134106493068947458,2019-05-30 14:37:13,"Nós do governo, juntamente com os presidentes da Câmara, do Senado e do STF, parlamentares, ministros e autoridades, temos oportunidade ímpar de fazer história ao lado da população brasileira. Estamos muito próximos de colocar nosso amado país de vez no caminho da prosperidade."
1134067162673504260,2019-05-30 12:00:56,"Hoje, 30 de Maio, logo após A Praça é Nossa, participo do programa The Noite, com @DaniloGentili, no SBT. Não deixem de assistir! https://t.co/A6skuTU1I2"
1133905176199344130,2019-05-30 01:17:15,"BRASIL SEGUE AVANÇANDO! Aprovada na Câmara a MP 871, que combate fraudes no INSS. Economia estimada de R$ 10 bilhões por ano com a aplicação da medida. Matéria irá para votação no Senado nesta quinta, 30."
1133840226672095234,2019-05-29 20:59:10,"- Recebi hoje cedo uma visita mais que especial dos alunos da escola Céu Azul, de Valparaíso de Goiás. A essas crianças pertence o futuro do Brasil. É principalmente por elas que estamos trabalhando para cumprir a nossa missão. 🇧🇷 https://t.co/WOUZa3zC80"
1133758579805233153,2019-05-29 15:34:44,"Aprovada ontem, no Senado, a MP 870. Redução dos ministérios mantida. Saldo positivo! Demos um passo importante para a redução do estado, compromisso que assumimos desde o início. Parabéns a todos pela consciência do momento de mudança e renovação que estamos vivendo. 👍"
1133548665912664068,2019-05-29 01:40:36,"Divulgado o resultado da Operação Cronos II, realizada hoje em todo o Brasil, que contou com apoio do MJSP via Seopi. Cumpridos 968 mandados de prisão e apreensão relacionados a crimes contra a vida. Parabéns Polícia civil e CONCPC pelo belo trabalho! A população agradece. 👍🏻"
1133537901868965889,2019-05-29 00:57:50,@CutrimCris Abraço São Luís 👍
1133537611883130880,2019-05-29 00:56:41,@MattheuusBr Um forte abraço aos fãs de Bleach! 👍
1133537329602338817,2019-05-29 00:55:34,@KelvinO_BR Forte abraço!
1133537261402939395,2019-05-29 00:55:17,@feitosamaria Boa noite e muito obrigado! 👍
1133536458810306560,2019-05-29 00:52:06,"Uma enorme satisfação receber essa lenda da televisão brasileira, que há décadas alegra a todos nós em seu velho e querido banco. O Brasil é nosso! Um forte abraço, Carlos Alberto de Nóbrega! 🇧🇷 https://t.co/Tp7W7CzgBJ"
1133453050805407744,2019-05-28 19:20:40,"Com o apoio do Ministério da Justiça e Segurança Pública, o Conselho Nacional de Chefes de Polícia Civil realiza hoje a Operação Cronos II, que cumpre mandados de prisão contra assassinos em 21 estados e DF. Ganha a população de bem. 👍 Mais detalhes em @JusticaGovBR."
1133449161473429505,2019-05-28 19:05:13,RT @tarcisiogdf: Mais uma obra importante que estava parada há anos e foi retomada pelo Governo @jairbolsonaro. Um grande feito para a infr…
1133386950935830530,2019-05-28 14:58:01,"""Não queremos ser o pai da criança, queremos destravar nossa economia e fazer nosso país prosperar."" MAIS BRASIL, MENOS BRASÍLIA! https://t.co/CS9GJaK92q"
1133375095030910978,2019-05-28 14:10:54,RT @MinEconomia: #DESESTATIZAÇÃO | Estados receberão ajuda do governo federal para privatizar suas empresas. Dois terços das estatais brasi…
1133374594105139200,2019-05-28 14:08:54,RT @MinEconomia: O brasileiro está investindo mais! 😊🇧🇷📈 https://t.co/MrjwID35Mf
1133176989806977024,2019-05-28 01:03:42,"O Ministério da Infraestrutura lançou o Documento Eletrônico de Transporte para reduzir a burocracia, as longas filas e o tempo de parada de caminhões na fiscalização. Nosso Ministro Tarcísio tem um compromisso com você e com o Brasil. ASSISTA: https://t.co/pJc9xGU1lY"
1133105376747040775,2019-05-27 20:19:08,Recebo com grande pesar a notícia do acidente aéreo ocorrido hoje em Sergipe envolvendo o jovem e talentoso cantor Gabriel Diniz e outros 2 ocupantes. Meus sinceros sentimentos às famílias das vítimas. Que Deus receba essas vidas de braços abertos e conforte os corações de todos.
1133105376747040775,2019-05-27 20:19:08,Recebo com grande pesar a notícia do acidente aéreo ocorrido hoje em Sergipe envolvendo o jovem e talentoso cantor Gabriel Diniz e outros 2 ocupantes. Meus sinceros sentimentos às famílias das vítimas. Que Deus receba essas vidas de braços abertos e conforte os corações de todos.
1133049983454859266,2019-05-27 16:39:01,- PRESIDENTE JAIR BOLSONARO CONCEDE ENTREVISTA EXCLUSIVA APÓS AS MANIFESTAÇÕES DE 26 DE MAIO. Confira:https://t.co/3YgxfUqOkI
1133048092977225728,2019-05-27 16:31:31,@OnlySomeone3 Muitas felicidades! 👍 Forte abraço aos baianos!
1133041754129731584,2019-05-27 16:06:19,"Dentro desse contexto, somando a desinformação e a falta de apoio de diversos setores às peculiaridades já citadas anteriormente, o que vimos ontem foi extremamente significativo e histórico. Não podemos ignorar."
1133041752758194176,2019-05-27 16:06:19,"Devemos considerar que não há no país outro movimento com estrutura tão sólida e organizada quanto a esquerda, que por décadas ocupou espaços e aparelhou instituições para chegar onde chegou. Conseguir o mesmo espontaneamente, inspirando-se apenas no bem comum, supera tudo isso."
1133041751453765632,2019-05-27 16:06:19,Quando imaginaríamos uma manifestação expressiva a favor de reformas consideradas impopulares? A população mostrou-se extremamente consciente. A peculiaridade deste evento torna injustificável qualquer tentativa de minimizá-lo.
1132802829540823043,2019-05-27 00:16:55,@Beserrote Rondônia! 👍
1132802660254605313,2019-05-27 00:16:15,@Flifrds Obrigado Porto Alegre! Obrigado Rio Grande do Sul! 👍
1132798262342279168,2019-05-26 23:58:46,"Daqui a pouco, a partir das 21:30, entrevista exclusiva ao Domingo Espetacular, na Record. Conto com a audiência de todos vocês! 👍"
1132784928532389889,2019-05-26 23:05:47,Os brasileiros foram pacificamente às ruas para nos cobrar. Sinal que a sociedade não perdeu as esperanças de que nós políticos escutemos sua voz. Não podemos ignorar isso. É hora de retribuirmos esse sentimento. Estamos todos no mesmo barco e juntos podemos mudar o Brasil! 🇧🇷
1132755761141035010,2019-05-26 21:09:53,"Acredito que o Brasil caminha cada vez mais para o amadurecimento de sua democracia, com representantes sensíveis aos anseios da sociedade. O caráter pacífico dos atos de hoje traduz a esperança e a confiança do povo no compromisso que nós políticos temos com o futuro do país."
1132740097298915331,2019-05-26 20:07:39,"- Presidente, Ministros, Senadores, Deputados, Governadores, Prefeitos, Vereadores, Juízes: VEJAM A NOSSA RESPONSABILIDADE. https://t.co/dieNKWqY4F"
1132735170086363136,2019-05-26 19:48:04,"Há alguns dias atrás, fui claro ao dizer que quem estivesse pedindo o fechamento do Congresso ou STF hoje estaria na manifestação errada. A população mostrou isso. Sua grande maioria foi às ruas com pautas legítimas e democráticas, mas há quem ainda insista em distorcer os fatos."
1132656200745668608,2019-05-26 14:34:16,"Juiz de Fora, Minas Gerais. https://t.co/NSPpuSVTIt"
1132654696794120192,2019-05-26 14:28:18,São Luís do Maranhão. https://t.co/XzUPeKT1kx
1132651239932604417,2019-05-26 14:14:33,"- Metrô de Copacabana, Rio de Janeiro, há pouco. https://t.co/hus90Khguv"
1132424405638885376,2019-05-25 23:13:12,"Acompanhando o casamento do meu 03, Eduardo Bolsonaro, ao lado de minha esposa, Michelle Bolsonaro. Desejamos toda felicidade ao casal e que Deus abençoe essa união! Bom final de sábado a todos! https://t.co/VXoGlbh0Em"
1132376484042223619,2019-05-25 20:02:46,"25/maio, casamento do 03. Que Deus proteja essa família que se forma nessa data. Aos 35 anos Eduardo entra no time dos homens sérios (kkkkk). https://t.co/atYsUXe0lC"
1132315456788926464,2019-05-25 16:00:16,@MarioMo78515715 @hcmkarla Querida Fortaleza. Forte abraço! 👍
1132315194489790467,2019-05-25 15:59:14,@naggyinho Salve! 👍
1132315194489790467,2019-05-25 15:59:14,@naggyinho Salve! 👍
1132314629928046595,2019-05-25 15:56:59,"@Rodrigo46520626 @narendramodi Irmãos paraenses, um forte abraço! 👍"
1132314409995591681,2019-05-25 15:56:07,@hcmkarla Amazônia 👍🇧🇷
1132313619885121536,2019-05-25 15:52:59,"Meus cumprimentos ao Primeiro-Ministro da Índia @narendramodi, por sua reeleição no dia de ontem. O Brasil tem, além de fortes laços de amizade e cooperação com a Índia, a certeza de que nossas relações comerciais serão cada vez mais sólidas."
1132302939740168192,2019-05-25 15:10:32,RT @tarcisiogdf: A infraestrutura do Brasil tem muito o que comemorar e não tem tempo para pessimismo. Falei sobre isso no Fórum da Associa…
1132053256061038592,2019-05-24 22:38:23,@thakteixeira 👍
1132053120438218752,2019-05-24 22:37:51,@robsonalexhaas 👍
1132052848831807488,2019-05-24 22:36:46,BOA SEXTA FEIRA A TODOS! 👍
1132049340422336512,2019-05-24 22:22:49,"- Estivemos hoje em Petrolina-PE para participar da entrega de casas populares. Uma enorme satisfação fazer parte deste momento tão marcante na vida de tantas famílias, que é o de receber a casa própria. Obrigado povo pernambucano pela calorosa recepção!https://t.co/0inrwyLNWv"
1132027770383556608,2019-05-24 20:57:07,"Peço desculpas por frustrar a tentativa de parte da mídia de criar um virtual atrito entre eu e Paulo Guedes. Nosso casamento segue mais forte que nunca kkkkk. No mais, caso não aprovemos a Previdência, creio que deva trocar o Min. da Economia pelo da Alquimia, só assim resolve."
1132016037577334784,2019-05-24 20:10:29,"Segundo dados do CAGED, nossa economia gerou saldo de quase 130 mil novos empregos em abril, considerando admissões e demissões. É o melhor resultado dos últimos 6 anos para o mês. Ainda estamos longe do ideal, mas no caminho certo! 🇧🇷"
1131988810680688641,2019-05-24 18:22:18,"Nas ruas de Petrolina. MUITO OBRIGADO, PERNAMBUCO! Um forte abraço! 👍 https://t.co/98iLNEcVuy"
1131918012045565952,2019-05-24 13:40:58,@LuisDuda2 👍
1131917096990990336,2019-05-24 13:37:20,"Excelente notícia! Ganha, mais uma vez, a nossa sociedade. 👍 https://t.co/YH5FNzwRY6"
1131912210467446786,2019-05-24 13:17:55,"Live da semana (23/05/2019) disponível no youtube para quem perdeu - OCDE, turismo, vagas para PF e muito mais:  https://t.co/js7rV8NVSM"
1131679230390149120,2019-05-23 21:52:08,@victorsantos007 Recife 👍 Estaremos aí amanhã!
1131676527702286336,2019-05-23 21:41:24,"- LIVE DE 23 DE MAIO DE 2019: daqui a pouco, às 19h, espero vocês para mais uma live semanal transmitida pelo nosso Facebook. Até já!"
1131647019741831172,2019-05-23 19:44:09,"GRANDE DIA! A Fiat-Chrysler anunciou que irá investir R$ 16 bilhões no Brasil até 2024, o maior ciclo de investimento da história da empresa em nosso país. A estimativa é de 16 mil novos empregos diretos e indiretos. Estamos resgatando a confiança de quem produz! 👍"
1131634002824245248,2019-05-23 18:52:25,"Na reunião ministerial da OCDE que ocorre hoje em Paris, os EUA reafirmaram seu apoio ao ingresso do Brasil na organização. Atualmente, todos os 36 membros da OCDE apoiam a nossa entrada, fruto da confiança no novo Brasil que estamos construindo, mais livre, aberto e justo. 👍 https://t.co/XJYq7M62A5"
1131611294400962560,2019-05-23 17:22:11,Aeroporto de Cascavel rumo a Capanema/PR. https://t.co/I0l3Pv6BGq
1131611294400962560,2019-05-23 17:22:11,Aeroporto de Cascavel rumo a Capanema/PR. https://t.co/I0l3Pv6BGq
1131574170209402880,2019-05-23 14:54:40,"RT @EmbaixadaEUA: Os Estados Unidos mantêm seu apoio ao #Brasil para início do processo de adesão à #OECD (OCDE), como anunciado em 19 de m…"
1131367333442797568,2019-05-23 01:12:46,"Estive há pouco na cerimônia do 71° aniversário do Estado de Israel. Nunca nossos laços de amizade e cooperação estiveram tão fortes. Shalom. 🇧🇷🇮🇱 - com Embaixador de Israel no Brasil, Yossi Shelley. https://t.co/1YLaka37DA"
1131357282397245440,2019-05-23 00:32:50,@luizh_paiva 👍🏻
